date,ANGOLA,BOLIVIA (PLURINATIONAL STATE OF),BOTSWANA,CHINA,EGYPT,ETHIOPIA,GUATEMALA,INDONESIA,IRAN (ISLAMIC REPUBLIC OF),JAMAICA,LIBYA,MEXICO,NICARAGUA,NIGERIA,PAKISTAN,PANAMA,PARAGUAY,THAILAND,ZIMBABWE,ARGENTINA,ARMENIA,AUSTRALIA,AUSTRIA,BRAZIL,BULGARIA,CANADA,COLOMBIA,FINLAND,GERMANY,JAPAN,KENYA,LATVIA,LUXEMBOURG,MADAGASCAR,MALI,MONTENEGRO,NETHERLANDS,NORWAY,PORTUGAL,REPUBLIC OF KOREA,RUSSIAN FEDERATION,SWITZERLAND,UKRAINE,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,UNITED STATES OF AMERICA.,BANGLADESH,BELARUS,BENIN,CONGO,ECUADOR,EL SALVADOR,GABON,GHANA,INDIA,MALAWI,PHILIPPINES,SAUDI ARABIA,SPAIN,SUDAN,TOGO,TURKMENISTAN,URUGUAY,FRANCE,IRELAND,MALTA,UNITED STATES OF AMERICA,MOROCCO,UNITED STATES,BELIZE,BOLIVIA,CHILE,KAZAKHSTAN,MAURITIUS,NEW ZEALAND,PERU,SOLOMON ISLANDS,TUNISIA,UNITED REPUBLIC OF TANZANIA,BELGIUM,COTE D'IVOIRE,CROATIA,CZECHIA,DENMARK,GREECE,ISRAEL,ITALY,OMAN,UNITED KINGDOM,LIBERIA,ESWATINI,COSTA RICA,LAO PEOPLE'S DEMOCRATIC REPUBLIC,LIECHTENSTEIN,QATAR,SLOVAKIA,SLOVENIA,SWEDEN,AFGHANISTAN,ALGERIA,ANTIGUA AND BARBUDA,AZERBAIJAN,BAHRAIN,BHUTAN,BRUNEI DARUSSALAM,BURUNDI,CAMBODIA,CUBA,CYPRUS,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,DJIBOUTI,DOMINICAN REPUBLIC,ERITREA,GAMBIA,GUINEA,GUYANA,ICELAND,IRAQ,JORDAN,KUWAIT,KYRGYZSTAN,LEBANON,LESOTHO,MALAYSIA,MALDIVES,MAURITANIA,MOZAMBIQUE,NAMIBIA,NEPAL,SAINT LUCIA,SAINT VINCENT AND THE GRENADINES,SENEGAL,SIERRA LEONE,SINGAPORE,SOMALIA,SOUTH AFRICA,SRI LANKA,SURINAME,SYRIAN ARAB REPUBLIC,TAJIKISTAN,TIMOR-LESTE,TURKEY,UGANDA,UNITED ARAB EMIRATES,UZBEKISTAN,VENEZUELA (BOLIVARIAN REPUBLIC OF),VIET NAM,YEMEN,ZAMBIA,HONDURAS,HUNGARY,MARSHALL ISLANDS,MICRONESIA (FEDERATED STATES OF),NAURU,ALBANIA,ANDORRA,BOSNIA AND HERZEGOVINA,CABO VERDE,CAMEROON,ESTONIA,FIJI,GEORGIA,LITHUANIA,MONACO,NORTH MACEDONIA,PALAU,PAPUA NEW GUINEA,POLAND,REPUBLIC OF MOLDOVA,ROMANIA,RWANDA,SAMOA,SAN MARINO,SERBIA,SOUTH SUDAN,TONGA,VANUATU,BAHAMAS,MONGOLIA,BARBADOS,BURKINA FASO,CENTRAL AFRICAN REPUBLIC,CHAD,COMOROS,GRENADA,HAITI,KIRIBATI,MYANMAR,NIGER,SAINT KITTS AND NEVIS,SAO TOME AND PRINCIPE,SEYCHELLES,TRINIDAD AND TOBAGO,DEMOCRATIC REPUBLIC OF THE CONGO,EQUATORIAL GUINEA,GUINEA-BISSAU,TUVALU,DOMINICA,CÔTE D'IVOIRE,TÜRKİYE,TÜRKIYE,TURKIYE,NETHERLANDS (KINGDOM OF THE)
2021-07-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,-1,1,,1,1,1,1,1,0,1,,1,1,1,1,1,1,-1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,-1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,1,1,0,1,1,,1,-1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,-1,1,1,-1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
2019-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,,,1,1,1,1,1,1,1,0,1,,1,1,0,1,0,1,1,0,0,0,,1,-1,1,,1,1,1,0,1,,1,1,0,1,0,0,0,1,-1,0,1,-1,,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
2019-12-03,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,1,0,0,,1,0,-1,0,0,0,0,0,0,,,1,0,,,1,1,1,0,1,,1,1,0,1,0,1,1,0,0,1,,1,-1,1,,1,1,1,0,0,0,1,,0,0,0,-1,-1,-1,-1,0,1,0,,,1,1,0,1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,-1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
2019-12-03,1,1,1,1,1,1,-1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,1,0,1,,1,1,1,1,0,1,1,1,1,1,,1,-1,1,,1,1,1,1,1,0,1,,1,1,1,1,1,1,-1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,-1,1,1,1,1,0,1,0,1,1,1,1,,0,1,1,1,0,0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
2019-12-18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,,,1,-1,1,1,1,1,1,1,1,1,0,1,0,1,1,,1,0,1,0,,1,0,1,,1,0,1,0,1,1,1,1,0,1,0,0,0,0,-1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1,1,,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,,,1,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,0,1,1,0,0,,,1,1,1,1,1,1,1,1,1,1,1,-1,,1,1,1,1,1,,1,1,,,,,,,
2019-12-18,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-1,,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,,1,-1,1,,1,1,1,0,1,,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,,,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,
2019-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,1,0,-1,1,0,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,0,0,,1,-1,1,,1,1,1,0,1,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,,-1,0,0,0,1,1,0,1,0,0,0,0,,1,0,0,0,1,1,0,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
2019-12-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,0,-1,,,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,,1,-1,1,,1,1,1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,,,1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,0,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,-1,-1,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
2019-12-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,1,1,,1,-1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,-1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,-1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,,0,0,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,,,1,1,,,,,,,
2019-12-03,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,-1,0,-1,0,-1,1,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,,,1,1,1,,1,1,1,0,1,,1,1,0,1,0,1,1,0,0,0,,1,-1,1,,1,1,1,0,1,0,1,,0,0,0,0,0,0,-1,0,1,-1,,,1,1,0,1,0,0,0,1,1,1,1,1,1,1,,1,1,0,1,1,1,1,1,1,,0,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,0,,,,,,,
2019-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,-1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
2019-12-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,-1,-1,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,,,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,,1,-1,1,,0,1,1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,0,1,0,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,,,,,,
2019-12-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,-1,0,-1,0,1,-1,-1,-1,1,-1,0,1,1,0,-1,0,0,0,1,-1,-1,,,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,0,0,,1,-1,1,,1,1,1,0,1,1,1,1,-1,1,0,-1,-1,0,-1,0,1,-1,1,1,1,1,0,1,-1,0,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,,,1,,0,1,1,1,-1,1,0,-1,0,0,1,1,-1,0,0,1,1,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,,,,,
2019-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,,,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,,1,-1,1,,1,1,1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,,,,,
